Titulo,Enlace,Precios,Vendedor,Detalles,Cantidad,Estado,Oferta,Publicacion,Fecha_Ejecucion,Familia1,Familia2,Familia3,Familia4,Familia5
Azúcar Ledesma Rubia Mascabo Paquete 800 Grs,https://www.mercadolibre.com.ar/azucar-ledesma-rubia-mascabo-paquete-800-grs/p/MLA19936260?pdp_filters=category:MLA1423#searchVariation=MLA19936260&position=6&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,1.498,Mayorista Masivos,Nuevo  |  +10mil vendidos,(96 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1281963999,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Ledesma Clásica Paquete De 1 Kilo,https://www.mercadolibre.com.ar/azucar-ledesma-clasica-paquete-de-1-kilo/p/MLA19992609?pdp_filters=category:MLA1423#searchVariation=MLA19992609&position=5&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,1.884,Mayorista Masivos,Nuevo  |  +50mil vendidos,(1034 disponibles),Nuevo  |  +50mil vendidos,No disponible,#1286248984,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar rubia Chango en sobres 100 unidades por 5g,https://www.mercadolibre.com.ar/azucar-rubia-chango-en-sobres-100-unidades-por-5g/p/MLA21888697?pdp_filters=category:MLA1423#searchVariation=MLA21888697&position=8&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,2.999,CAPSULANDIA,Nuevo  |  +1000 vendidos,(4 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1480984926,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Martinez molido tostado Brasil 500g sin azúcar agregada,https://www.mercadolibre.com.ar/cafe-martinez-molido-tostado-brasil-500g-sin-azucar-agregada/p/MLA20721602?pdp_filters=category:MLA1423#searchVariation=MLA20721602&position=2&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,11.970,Cafe Martinez,Nuevo  |  +1000 vendidos,(188 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1308505910,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azúcar Ledesma Selección Blanco 1000 Sobres 5grs Pack 1 Caja,https://www.mercadolibre.com.ar/azucar-ledesma-seleccion-blanco-1000-sobres-5grs-pack-1-caja/p/MLA29666896?pdp_filters=category:MLA1423#searchVariation=MLA29666896&position=3&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,16.124,Mayorista Masivos,Nuevo  |  +1000 vendidos,(68 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1629372090,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Individual Chango De 1000 Sobres,https://www.mercadolibre.com.ar/azucar-individual-chango-de-1000-sobres/p/MLA21049595?pdp_filters=category:MLA1423#searchVariation=MLA21049595&position=4&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,15.190,POSTA LOCALES,Nuevo  |  +1000 vendidos,(8 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1306027200,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar Impalpable Talco 1 Kg,https://www.mercadolibre.com.ar/azucar-impalpable-talco-1-kg/p/MLA20723150?pdp_filters=category:MLA1423#searchVariation=MLA20723150&position=7&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,3.589,SHOWPARTY SRL,Nuevo  |  +10mil vendidos,(16 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1498151184,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Cafe Molido Segafredo Espresso Casa 250g Tostado Sin Azucar,https://www.mercadolibre.com.ar/cafe-molido-segafredo-espresso-casa-250g-tostado-sin-azucar/p/MLA19979543?pdp_filters=category:MLA1423#searchVariation=MLA19979543&position=1&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,6.290,SEGAFREDOZANETTIARGENTINA,Nuevo  |  +10mil vendidos,(297 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1449833286,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Infusiones,Café,Café en Granos y Molido
Azucar De Caña Organica Ying Yang 1kg  Sin Tacc Vegano,https://www.mercadolibre.com.ar/azucar-de-cana-organica-ying-yang-1kg-sin-tacc-vegano/p/MLA20011156?pdp_filters=category:MLA1423#searchVariation=MLA20011156&position=13&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,4.119,NEWGARDEN.COM.AR,Nuevo  |  +5mil vendidos,(75 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1378618712,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Mascabo Red Cañera 500 Grs,https://www.mercadolibre.com.ar/azucar-mascabo-red-canera-500-grs/p/MLA21362119?pdp_filters=category:MLA1423#searchVariation=MLA21362119&position=26&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,2.375,Alma Nativa,Nuevo  |  +1000 vendidos,(50 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1532558964,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Ledesma Clásica 1kg,https://articulo.mercadolibre.com.ar/MLA-1317424046-azucar-ledesma-clasica-1kg-_JM#position=45&search_layout=stack&type=item&tracking_id=417c2519-408f-432c-a05a-8e2463251894,1.989,GRUPO ELNENE,Nuevo  |  +10mil vendidos,(3047 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1317424046,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Granola Kos Berries 1kg Avena Almendras Nuez Pasas Arandanos,https://www.mercadolibre.com.ar/granola-kos-berries-1kg-avena-almendras-nuez-pasas-arandanos/p/MLA19937389?pdp_filters=category:MLA1423#searchVariation=MLA19937389&position=25&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,5.499,CAPSULANDIA,Nuevo  |  +1000 vendidos,(92 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1340180726,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Cereales y Barras,Granola,nan
Azúcar Ledesma Light 50% Menos Calorias  Paquete 500 Gr,https://www.mercadolibre.com.ar/azucar-ledesma-light-50-menos-calorias-paquete-500-gr/p/MLA19957257?pdp_filters=category:MLA1423#searchVariation=MLA19957257&position=17&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,1.225,Mayorista Masivos,Nuevo  |  +1000 vendidos,(116 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1281951006,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Chango 1kg X Unidad -,https://www.mercadolibre.com.ar/azucar-chango-1kg-x-unidad-/p/MLA20011142?pdp_filters=category:MLA1423#searchVariation=MLA20011142&position=18&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,1.991,ARTICULOS MOHE,Nuevo  |  +10mil vendidos,(23 disponibles),Nuevo  |  +10mil vendidos,No disponible,#1458138474,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azucar De Coco God Bless You Doypack de 250gr,https://www.mercadolibre.com.ar/azucar-de-coco-god-bless-you-doypack-de-250gr/p/MLA20011148?pdp_filters=category:MLA1423#searchVariation=MLA20011148&position=28&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,10.689,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(22 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1280091650,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Avena Arrollada Instantanea X 500gr | Yin Yang | Premium,https://www.mercadolibre.com.ar/avena-arrollada-instantanea-x-500gr-yin-yang-premium/p/MLA22846086?pdp_filters=category:MLA1423#searchVariation=MLA22846086&position=23&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,2.234,POSITIVA.ARG,Nuevo  |  +5mil vendidos,(55 disponibles),Nuevo  |  +5mil vendidos,No disponible,#1409524370,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Cereales y Barras,Avena,nan
Dicomere Azucar Organica 1000g,https://www.mercadolibre.com.ar/dicomere-azucar-organica-1000g/p/MLA20011121?pdp_filters=category:MLA1423#searchVariation=MLA20011121&position=9&search_layout=stack&type=product&tracking_id=417c2519-408f-432c-a05a-8e2463251894,4.890,GREENANDML,Nuevo  |  +1000 vendidos,(15 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1301668270,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Blanca Común Tipo A La Muñeca Dulce - Mejor Precio,https://articulo.mercadolibre.com.ar/MLA-1432303300-azucar-blanca-comun-tipo-a-la-muneca-dulce-mejor-precio-_JM#position=46&search_layout=stack&type=item&tracking_id=417c2519-408f-432c-a05a-8e2463251894,1.280,MEJORPRECIO.COM.AR,Nuevo  |  +1000 vendidos,(111 disponibles),Nuevo  |  +1000 vendidos,No disponible,#1432303300,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
- Azucar Impalpable Keuken  X 10kgr - Mataderos,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=444yhWS7qJcGSDUjU8V9i1tZ6ZA1wvkxLGLG%2BSk3vETPV1n2Qa5KTnon0qNjfG87xNDvoXPSAZSTGWMs7ZWcd7WLqxOujZ77BLPfxz03SyrvEgSdIghDSNOl61IZWREeJaCytRd3hU%2BdX%2Bax3SLds%2FPlMDf%2B1KGC%2F9bFYjIM4fD36M09BtLM4YFqWSDCcFdz0aqoMhwaqodHJ3LhxR8IrYsoSM7A2pcIlqx1u22o1cOUEfktKKSaYCWnr1Q0ezvJOM%2BF0YV5nFtxvhNvX%2BanVVvpDjf5b8k4xsazr%2Fx1WDByp0EJH6lrLTy6HjdU3v4UaWz4WBsgsLBHdn3cJ82iUwQQ%2FQLvMNG%2FyeBobeouYutE8otDKkdRqdKv%2Bo4AJJSSFwcTlkfmtvu%2FBUf97sd0LL4ucEIqdicx%2BqcEXLwRAc1p8OifqW9SnLa31G3LdDAqwtJb5nfvUxEfuu%2Bs1UCVCsUXui1XMhBTFACjHQ%2FgQoFmI%2FNDTfcA4TTwf1fdJl5rOPmJy3akP00Jv%2BjSvtsj3ZEiKWvtcQiROGTmlJ%2Buif9lNno%2FIDcGufJjnUeyAJnFlpcYrUoTpaD1HoIysFw951K1MXs0PbhbAoHfEp%2Fmf3oIA4pAqeYrCfJ8gwQ1v%2FCd6GZ5J85t6C%2FXqikxvagx%2B0mMrt4PxJFEtM7Kcz8dsrYdnBDG6RjM6u5UFmHX49yJSg7S8%2Bv1fEig&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,19.995,ROXYRO68,Nuevo  |  +100 vendidos,(4 disponibles),Nuevo  |  +100 vendidos,No disponible,#1102779270,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
Azúcar Mascabo Titrayju Agroecologica Bolson X 20kg Misiones,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=Q4hgzthkKn6ZEavD63QmfgtIx378EkLhDKTwsxoUvQ17OMMyURsntIUqm4e0kz4HC9SZHfienGcet%2BtWegxOfV89SiarS14MfHdIwGH1X98u2Sd25BlCiTLeC6G53TWEvvfF6fPPdXqKppbFakJTELSekn7e1%2BDa7CBd2wJevUEwaZjRR6o0D5tzVVRu%2BY65XEebWwkp%2Fh1LTFJpWXQwfAIfF0%2BG7BFruix1WWrb8aX3jjskWwWwQKsp6wfR%2FUYblG9cj1rzdHbMzAq01UGVFikCo%2F0U2nXTK62c23KaXFn4W%2FZB6h%2FiyRfwZSwYO7Qijau9jj9zrfPriX4apClsi66QomI0MVYY7%2B%2B7n8WGRkRN21W67ybXl0fAQISU3uBBS2BmIqDNfbNmIFXlEfJSQKZuevmzlDoeGnd4PACyGNU0uFIc%2FXG1M6nTyeBqmoQxmAunLIZ6WqoqxRh%2BgCnH5IVjoYjoLaPphEZTagB%2B6kfyajGKfjlFDOkVF3%2F5CUansHfUbTQYa3Jdhm2j1nnLZ2QU0OjqjDzuxX3zh8vbEqZHb6JkvczUmyxtUyVcAnIBVIswO3%2FtDEdM0VjCqLhhJYp0kKv%2BMnvY2LQ8%2ByEPqTkGhyjUvAj1KEJpuz7JXC4EsaO4%2F4etZ7gEMONM46jatEmM9Zhx7HdNeYijU8Wmy8F0BKQSQ95NH5WsGnKL0NI7aAG4E9Q1wsFRb2x2zR10yk3cQVlT%2BECuH10%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026&rb=x,46.750,YERBAS CAMPECHANAS,Nuevo  |  +50 vendidos,(2 disponibles),Nuevo  |  +50 vendidos,No disponible,#1118556630,2024-01-28 18:33:46,Alimentos y Bebidas,Almacén,Azúcar y Endulzantes,Azúcar,nan
